artist.hotness,artist.name,duration,latitude,location,longitude,loudness,release.id,release.name,similar,song.hotness,tempo,genre,time_signature,song.title,year
0.412610819,Maurane / Lara Fabian,199,50.82056,"Ixelles, Belgium",4.37967,-13.637,403572,Quand L'Humain Danse,AR0CARF1187FB47F54,0.225768116,107.087,chanson,4,Mais La Vie,2003
0.288050285,Rita Chiarelli,238,37.15735675,Not available,-63.93335787,-9.517,239126,No-One to Blame,AR4FQGW1187FB46C83,0,90.282,blues,3,Doggin' Around,2004
0.429689629,Goatwhore,226,29.95369,"New Orleans, LA",-90.07771,-4.442,560084,A Haunting Curse,AR9Q3LP1187FB3D647,0.514753324,110.994,black metal,4,Forever Consumed Oblivion,2006
0.364787348,Superchumbo,673,37.15735675,Not available,-63.93335787,-7.634,245264,Irresistible!,ARWVLH11187FB3738A,0,127.992,progressive house,4,Irresistible! (Maurel & Fauvrelle LESS Mix),0
0.326430853,Gabinete Caligari,304,37.15735675,Not available,-63.93335787,-12.436,135559,4 Rosas Y Que Dios Reparta Suerte,ARAFZMP1187B993497,0.266955186,109.051,pop rock,4,El Arte De Amar,1989
0.336726841,Tanto Metro & Devonte,207,37.15735675,Not available,-63.93335787,-8.41,704088,Riddim Driven - Adrenaline,ARIPGAD11F4C8443C7,0.334706549,195.976,dancehall,5,Honey I Sugar Pie,2003
0.360200448,Basic Channel,794,52.51607,"Berlin, Germany",13.37698,-12.593,219550,Phylyps Trak II,ARJKU981187B99A654,0.509157228,127.923,techno,4,Phylyps Trak II/II,1994
0.531303319,Whitesnake,210,51.50632,"London, England",-0.12714,-6.186,66818,Saints And Sinners,ARR3GSP1187B9AD4C4,0.668466258,145.689,blues-rock,5,Young Blood (2007 Digital Remaster),0
0.494206855,Trivium,321,37.15735675,"Orlando, FL",-63.93335787,-3.973,317615,Shogun,ARM7C1Q1187FB471C8,0.474054831,100.604,alternative metal,4,Upon The Shores [Explicit],2008
0.51484988,Ensiferum,219,37.15735675,"Helsinki, Finland",-63.93335787,-2.599,411428,Ensiferum,ARGSXDC1187FB3EFC4,0.691042546,200.061,power metal,4,Hero In A Dream,1999
0.448653471,Martin Sexton,353,37.15735675,"Syracuse, NY",-63.93335787,-8.733,519688,Live Wide Open,ARZF30Z1187FB53ED3,0.304169503,133.391,blue-eyed soul,4,Ice Cream Man,2001
0.347547581,Luiz Bonfa,306,-22.97673,"Rio de Janeiro, Brazil",-43.19508,-18.713,559294,Solo in Rio 1959,ARFETPU124549A3F38,0.355285536,105.813,samba,4,A Brazilian in New York,0
0.415937641,Chris Standring,258,37.15735675,California - LA,-63.93335787,-9.449,531919,Soul Express,ARNMEN31187B98E773,0.494489518,97.959,smooth jazz,4,Mumbo Jumbo (jazz),2006
0.293010712,AngA(c)lla Christie,348,37.15735675,Not available,-63.93335787,-8.665,578604,Eternity,ARF950G1187B990C46,0.204882718,111.465,country gospel,4,Walk With Me,0
0.410841587,Chango Spasiuk,132,-37.0907,Argentina,-63.58481,-13.763,272334,15 Grandes Axitos,ARQT22I1187FB4C2C7,0,194.156,polka,4,De Bombacha Y Alpargatas,0
0.232825061,Yahir,217,29.07904,"Hermosillo Sonora, Mexico",-110.94695,-5.737,75789,Con el alma entre las manos,ARKAIBT1241B9CB7F1,0,131.938,brutal death metal,4,No seamos tontos,0
0.344198188,The Winans,320,37.15735675,"Detroit, MI",-63.93335787,-13.792,572666,Carry me Home - The Power Of Gospel,ARSA3561187FB58C37,0.572920148,102.328,contemporary_christian_music,4,Everything You Touch Is a Song,0
0.30991934,Pablo Montero,200,37.15735675,Not available,-63.93335787,-8.596,536523,Donde Estas Corazon,ARLYOFN122988EEECE,0,100.048,ranchera,4,Ni Gota De Rencor,0
0.452817838,John Hammond,247,37.15735675,Not available,-63.93335787,-8.405,151707,In Your Arms Again,ARWBYRS1187FB3DE02,0.253834736,90.666,blues,4,Come To Find Out,2005
0.423356106,Richard Galliano,201,43.57607,"Le Cannet, France",7.01815,-16.937,396156,Concerts InA(c)dits: Solo - Duo - Trio,AR2C1RF1187B9B53EF,0,79.53,tango,5,French Touch,1999
0.46311834,Ten Years After,249,52.94922,"Nottingham, England",-1.14392,-11.814,554077,Live 1990,ARJ1K7W1187FB3C1EB,0.215080319,128.598,blues-rock,1,Victim Of Circumstance,1989
0.347006921,Helen Love,146,51.48126,"Cardiff, Wales",-3.18067,-8.871,594792,Radio Hits 2,ARRTBLX11F50C4EBA1,0.367273416,156.074,power pop,4,Bubblegum,1997
0.354472191,Tomorrow,173,37.15735675,Not available,-63.93335787,-11.216,24732,Tomorrow,AREZMQ71187FB51096,0,138.028,jungle music,4,Colonel Brown (1999 Digital Remaster),0
0.450775218,Ty Herndon;Stephanie Bentley,295,32.36503,"Meridian, MS",-88.70307,-7.688,283030,This Is Ty Herndon:  Greatest Hits,ARDS80Q1187FB52D1A,0.405115722,74.166,country,5,Heart Half Empty,0
0.476760867,Chimaira,323,37.15735675,"Cleveland, OH",-63.93335787,-4.238,142667,Resurrection,ARH2SC11187B9B53D7,0.629071836,150.11,groove metal,4,The Flame,2007
0.299230368,Faye Adams,144,40.73197,"Newark, NJ",-74.17418,-11.508,373723,Shake A Hand,ARRB15P1187FB3B0DF,0,110.323,jump blues,3,My Greatest Desire,1961
0.343844499,Cali,222,42.54843,Vernet les Bains,2.38596,-4.184,808649,L'odio del mondo rese l'uomo schiavo dell'amore,ARW3V6T1187B9ACAC4,0,187.716,dance pop,4,Sta giu' (feat. Dj Rockdrive),0
0.25822409,SilvA(c)rio Pessoa,364,37.15735675,Not available,-63.93335787,-11.448,254082,CabeASSa elA(c)trica coraASSAPSo acAostico,ARX5I6C1187FB391DA,0,95.997,progressive trance,3,Eu vi a maquina voadora,0
0.352235517,Deborah Allen,190,35.14968,"Memphis, TN",-90.04892,-11.156,610244,Karaoke: Country Queen - Singing to the Hits,ARSE6831187B9AEAFE,0.265861049,67.904,country rock,4,I Will Always Love You,2005
0.449139951,The Master Musicians of Jajouka featuring Bachir Attar,624,51.50632,"London, England",-0.12714,-15.926,22067,The Master Musicians of Jajouka,ARDKDUT1187B98E00E,0.304169503,131.578,jungle music,4,The Truth Forever,0
0,Tina Britt,178,27.9758,Florida,-81.54106,-7.162,32680,Blue All The Way,AR64LPG1187B99704A,0,118.835,chicago blues,1,He Put The Hurt On Me,2006
0.360145057,Sonny Terry & Brownie McGhee,169,37.15735675,Massachusetts,-63.93335787,-17.019,91291,Sonny Terry & Brownie McGhee_ Vol. A (1938-1941),ARRU9GR1187FB43F56,0,106.237,piedmont blues,4,Be Good To Me,0
0.321208121,Dean Elliott And His Big Band,150,37.15735675,Not available,-63.93335787,-10.727,394187,Ultra-Lounge / Space-Capades  Volume Three,ARA96D21187B989E9F,0.654800662,120.172,exotica,4,Lonesome Road (1995 Digital Remaster),0
0.354517343,Enslavement Of Beauty,240,37.15735675,NORWAY,-63.93335787,-4.732,712469,Megalomania,ARH40T81187B9B3438,0.536570161,120.052,parody,4,Ye That Tempteth_ Ye That Bequeth,2001
0.361917926,liquid soul & freq,403,37.15735675,Not available,-63.93335787,-6.318,388984,extrasensory perception compiled by martin & Liquid Soul,ARBG1WJ1187B9A1D2D,0,0,jazz funk,3,Liquid Frequencies (liquid Soul Mix),0
0.549204384,Sex Pistols,186,37.15735675,Not available,-63.93335787,-7.654,27415,The Sex Pistols,ARNTVM11187B98B4B4,0.345802234,133.811,punk,1,New York (Dave Goodman Demo Version) (Explicit),0
0.340632715,Pinchers,195,37.15735675,Not available,-63.93335787,-7.551,409661,King Jammy's: Selector's Choice Vol. 2,ARKBYFV1187B9B07FD,0.433005077,158.103,dancehall,4,For Your Eyes Only,0
0.390489535,Trick Trick / Eminem,285,37.15735675,Not available,-63.93335787,-4.853,312458,The People Vs.,ARDD00U1187B9AEB3F,0.708607217,91.101,bass music,4,Welcome 2 Detroit,2005
0.453270236,Franco,188,37.15735675,"Sona-Bata, Zaire",-63.93335787,-8.774,606342,OriginalitA(c),ARNLOX91187B990BFC,0.377531645,178.192,soukous,4,Motindo Na Yo Te,0
0.384986117,Carlos NuA+-ez,238,37.15735675,Not available,-63.93335787,-8.691,307974,Carlos Nunez En Concert,ARHBYTA1187FB3C812,0.327736683,113.156,flamenco,3,A Costa De Galicia,2002
0.363499577,Facto Delafe y las flores azules,158,37.15735675,Not available,-63.93335787,-9.65,215115,Facto Delafe y las flores azules VS El monstruo de las ramblas,ARWNKQH1271F573C48,0.212045406,95.036,trip hop,4,Enero en la playa (Edit),2005
0.413757657,Dora The Explorer,69,37.15735675,Not available,-63.93335787,-6.917,482113,Dora The Explorer Party Favorites,ARJS05S1187FB58F3A,0.334706549,123.965,goregrind,4,Travel Song (Reprise),2008
0.435468899,J.J. Cale,264,35.472,"Oklahoma City, OK",-97.52033,-14.293,94209,The Very Best Of J.J. Cale,ARWBYRS1187FB3DE02,0.557313136,111.492,blues-rock,1,Midnight In Memphis,1997
0.335138065,Janet Paschal,316,35.21962,North Carolina,-80.01955,-11.536,156224,The Good Road,ARG274E1187FB4BCA8,0.339576293,119.194,southern gospel,4,God Will Make A Way,0
0.428980521,Everyday Sunday,270,37.15735675,"Columbus, OH",-63.93335787,-7.462,579648,Stand Up,ARYDTFO1187B99B1E0,0.323112121,103.009,post-grunge,4,Don't Leave,2002
0.469177429,Souls Of Mischief,221,37.80506,"Oakland, CA",-122.27302,-5.911,808024,Urban Renewal Program,ARV4KO21187FB38008,0.60211999,96.287,jazz rap,4,Spark,2002
0.555414576,Bad Brains,85,37.15735675,"Washington, D.C.",-63.93335787,-9.614,445975,Live at CBGB 1982,AR364FV1187B9AE1B8,0.589637891,86.536,hardcore punk,4,Destroy Babylon,1983
0.407373149,Raze,197,37.15735675,Wisconsin,-63.93335787,-2.932,27630,The Plan,ARWQ9RH1187B99A6B6,0.261034569,108.831,hip house,4,Follow Your Dreams (The Plan Album Version),0
0.524449471,The Presets,272,37.15735675,"Sydney, Australia",-63.93335787,-4.002,271517,Apocalypso,ARHRIPD1187FB4FBED,0.663124801,120.119,dance rock,4,Yippiyo-Ay,2008
0.441169843,Steve Wilson,260,31.1689,Texas,-100.07715,-14.51,599113,Steppin' It Up A Notch,ARB3TCS1187B99A0D2,0,100.006,folk-pop,4,Your God Isn't Listening,0
0.349841327,Francisco CA(c)spedes,205,37.15735675,Not available,-63.93335787,-9.84,133467,Vida loca,AR5CKT41187B9B9AB0,0.537503904,110.666,los angeles,4,SeA+-ora (bonus track),1998
0.409244639,Quadro Nuevo,221,37.15735675,Not available,-63.93335787,-10.566,63882,CinA(c)Passion,ARBYYT61187FB37B64,0.215080319,110.551,tango,3,"Der Wind Hat Mir Ein Lied ErzA$?hlt (from ""La Habanera"")",0
0.582921577,Alice In Chains,267,37.15735675,"Seattle, WA",-63.93335787,-6.478,385038,Music Bank,ARKNGPL1187B9B90F0,0.708746211,92.012,grunge,1,Brother,1992
0.639798164,Matisyahu,418,40.65507,"Brooklyn, NY",-73.94888,-7.865,304844,Live at Stubb's,ARAZCWP129462A97F1,0.653306678,181.549,reggae,4,Exaltation,2004
0.272364626,BA(c)la Fleck,159,37.15735675,Not available,-63.93335787,-9.89,409433,Natural Bridge,ARUQ3521187FB4F7CF,0.57540658,140.659,bluegrass,1,Punchdrunk,1982
0.262906153,Javier Mendoza Band,296,37.16793,United States,-95.84502,-4.639,175825,Matter Of Time,ARSPUJF1187B9A14B8,0,117.116,modern rock,4,RA!pido Nos Vamos,0
0.381106492,Sapo,220,34.05349,California - LA,-118.24532,-5.155,137244,Pastanaga,ARG17O11187FB4A8DA,0,141.45,latin jazz,1,El Mes Alt,2003
0.518371606,Eddie Money,189,40.65507,"Brooklyn, NY",-73.94888,-7.54,315004,Playlist: The Very Best Of Eddie Money,ARL1AFK1187FB3B05B,0.426223508,86.902,pop rock,5,Two Tickets To Paradise,1977
0.348615302,Photo Atlas,190,37.15735675,"Denver, CO",-63.93335787,-5.991,179587,No_ Not Me_ Never,AR8XOFS1187FB3711C,0.666532379,168.248,dance-punk,4,Red Orange Yellow,2007
0.268305297,Kenny Price,129,37.15735675,Not available,-63.93335787,-11.857,499824,Travelling Country,AR7AP1N1187B9B034F,0,117.076,country rock,4,Biloxi,0
0.392994623,Elliot Goldenthal,618,40.71455,"New York, NY",-74.00712,-13.179,64139,S.W.A.T.,AR2EM731187B991455,0.394394856,148.505,instrumental rock,5,Bullet Frenzy,2003
0.550422825,Behemoth,178,37.15735675,POLAND,-63.93335787,-4.059,651412,Demigod,AR5Z3L01187B99C5A9,0.651392592,85.112,black metal,1,Before The Aons Came,2004
0.562881125,Soilwork,323,37.15735675,"Helsingborg, Sweden",-63.93335787,-3.049,416698,The chainheart machine,AR27M2F1187B9B1C50,0,93.235,death metal,1,Machine Gun Majesty [Live] (Album Version),2000
0.374271174,Horace Andy,284,18.01571,"Kingston, Jamaica",-76.79731,-4.812,236132,Livin' It Up + Dub: Limited edition,ARABKKO11F50C4D0A5,0.270775999,174.282,roots reggae,1,Rastafari Prophecy,0
0.542175166,Shaggy,232,37.15735675,"Kingston, Jamaica",-63.93335787,-7.751,274193,Original Doberman,ARUZDCO12131B4B59C,0,89.998,reggae,4,Alimony,1994
0.51653518,The Rapture,218,37.15735675,Not available,-63.93335787,-7.693,8470,Echoes,ARFIU2R1187B9927F9,0.62646424,120.006,alternative dance,4,Killing,2003
0.439024561,Nicole C. Mullen,165,37.15735675,Not available,-63.93335787,-5.946,7085,Everyday People,ARCQGTE1187B98F814,0,130.64,contemporary_christian_music,5,This This (LP Version),0
0.551552455,Dinosaur Jr,194,37.15735675,"Amherst, MA",-63.93335787,-6.942,734089,Without A Sound,ARJ59K61187FB5B43E,0.589946219,145.228,indie rock,4,On The Brink,1994
0.400517951,Los Van Van,264,21.51102,Cuba,-77.80679,-6.017,245174,Llego... Van Van,ARCBPSY11F50C4A551,0.466304831,130.691,salsa,4,Consuelate Como Yo,0
0.667294596,Snow Patrol,175,37.15735675,"Dundee, Scotland",-63.93335787,-4.022,2308,Final Straw,ARSPUJF1187B9A14B8,0.702289777,142.01,indie rock,4,Half The Fun,2004
0.37235087,Outerspace,201,39.95227,"Philadelphia, PA",-75.16237,-4.982,164678,Blood Brothers,ARXNMHW1187B9934C6,0.440826441,181.889,hip hop,4,Drive By Music,2006
0.344171478,Les Sexareenos,99,37.15735675,Not available,-63.93335787,-7.268,731953,14 Frenzied Shakers,ARFCSIE1187B98965E,0.561018716,182.57,garage rock,1,Ruby D.,2001
0.544257506,Stevie Ray Vaughan And Double Trouble,184,32.77815,"Dallas, TX",-96.7954,-10.72,391613,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,ARZBUQ41187FB39D29,0.693478471,98.623,texas blues,1,Empty Arms,1996
0.354454709,The Creation,250,51.55615,"Middlesex, England",-0.25969,-10.612,416757,Our Music Is Red  - With Purple Flashes,AREZMQ71187FB51096,0.433005077,85.453,freakbeat,1,Hey Joe,1967
0.416173065,Terry Callier,181,41.88415,Chicago,-87.63241,-8.154,22367,Essential_ The Very Best Of...,ARTB5PP1187FB523B7,0.360370583,109.018,soul jazz,3,Blues,2001
0.326429668,Ultimate Fakebook,150,39.17881,"Manhattan, Kansas",-96.56183,-3.287,283150,This Will Be Laughing Week,ARMHMXB1187FB55E33,0.358976526,115.606,power pop,4,BrokA?n NA<<edle,0
0.352919184,Astarte,174,37.97615,"Athens, Greece",23.73641,-6.241,122610,Rise From Within,ARZJUGS1187B9AE3B9,0.43483809,161.782,black metal,3,Risen From Within,2000
0.405143447,Elakelaiset,183,37.15735675,Not available,-63.93335787,-11.931,173464,In Humppa We Trust-Live!,ARA5I7O1187FB3BBF7,0.444401715,166.906,parody,1,Humppa,1996
0.40658168,Darwin Hobbs,353,37.15735675,Not available,-63.93335787,-9.055,27497,Broken,AR6AJHY1187B996626,0.375984302,41.21,religious music,4,You Are God (Broken Album Version),2003
0.390660523,Tommy James & The Shondells,325,39.75911,"Dayton, OH",-84.19444,-11.359,407416,The Boat That Rocked,ARW3Q5W1187B9B7160,0.697241445,167.841,brill building pop,4,Crimson And Clover,1969
0.412110495,Marcus Miller,52,40.65507,"Brooklyn, NY",-73.94888,-13.227,645030,Original Album Classics,ARI18NF1187B99FC57,0.609043943,78.382,jazz funk,3,Outro Duction,2005
0.287731468,Charles Williams,88,31.1689,Texas,-100.07715,-12.91,678009,Moods,ARVUDIO1187FB48DED,0,74.666,latin jazz,1,Barrage,0
0.354369616,Hevia,261,37.15735675,Not available,-63.93335787,-5.764,150268,Atnico Ma Non Troppo,ARHBYTA1187FB3C812,0.424090811,125.02,folk rock,4,San Xuan,2003
0.405234691,John And The Bluesbreakers Mayall,305,37.15735675,Not available,-63.93335787,-6.356,521576,PADLOCK ON THE BLUES,AR3E4IO1187FB4B837,0.531722098,94.304,blues-rock,3,A Hard Road,1967
0.34873593,Bally Sagoo,373,37.15735675,Not available,-63.93335787,-12.392,540707,Wham Bam!! Bhangra Remixes,ARJ5NBK1187B9AE484,0,111.901,bhangra,4,Mele Wich Ayee (Shaan Remix),0
0.313500755,Champion Jack Dupree,201,37.15735675,"New Orleans, LA",-63.93335787,-21.723,372926,Champion Jack Dupree Of New Orleans,AR243ZT1187B9A98D2,0,95.026,piano blues,4,Christina Christina Blues,0
0.334415271,Z.Z. Hill,333,33.20271,"Naples, TX",-94.68121,-8.301,566959,The Brand New Z.Z. Hill,ARNSTGP1187FB59667,0.233762706,73.545,soul blues,3,Faithful and True (Collectors Version),1971
0.373060493,Benabar,238,37.15735675,Not available,-63.93335787,-11.258,280472,Les Risques du MA(c)tier,ARVEJ9M1187FB4DC44,0.464923994,88.018,chanson,5,Le Zoo De Vincennes,2003
0.631289508,Britney Spears,224,34.05349,"Kentwood, LA; Los Angeles, CA",-118.24532,-5.304,535192,Oops!... I Did It Again,ARX6TAQ11C8A415850,0.650405808,111.004,dance pop,4,Don't Go Knockin' On My Door,2000
0.27380615,Charlie Cruz,289,37.15735675,Not available,-63.93335787,-2.968,765828,Asi Soy,AR1PNWN1187FB4A404,0,200.534,salsa,4,Si No Te Hubieras Ido,0
0.42356389,Kix,257,39.6425,"Hagerstown, MD",-77.71758,-2.769,659812,Blow My Fuse,ARYZTJS1187B98C555,0.272602247,140.994,heavy metal,4,Cold Blood (LP Version),0
0.404052748,Indigenous,201,37.15735675,South Dakota,-63.93335787,-6.724,464243,Uganda,ART3O5Z1187B9AB043,0,108.018,blues-rock,4,Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),0
0.328073305,True Believers,282,37.15735675,Not available,-63.93335787,-8.672,243639,Break Through,ARTJPA61187B9A7884,0.260784128,92.881,melodic hardcore,4,I Worship You,0
0.48833899,Slightly Stoopid,118,32.74838,"Ocean Beach, San Diego, CA",-117.24681,-12.708,372744,Winter Tour '05 - '06,ARREMMW1187B9B53D5,0.327736683,173.709,ska punk,4,Jimi Baby,0
0.531303319,Whitesnake,250,51.50632,"London, England",-0.12714,-7.356,301001,Whitesnake's Greatest Hits,ARR3GSP1187B9AD4C4,0.85259138,125.783,blues-rock,4,Fool For Your Loving,1980
0.47070039,Semisonic,259,44.97903,"Minneapolis, MN",-93.26493,-5.814,23369,20th Century Masters: The Millennium Collection: Best Of Semisonic,AR07SOR1187FB46179,0.577469083,186.012,post-grunge,4,If I Run,1993
0.423323424,Laid Back,197,56.27609,Denmark,9.51695,-4.854,333739,Good Vibes - The Very Best of Laid Back,ARMWOS11187FB5002F,0.239629098,124.534,dance pop,4,Maybe I'm Crazy (Single original version_ 2008 Digital Remaster),0
0.374557927,Willie Clayton,238,33.45081,"Indianola, MS",-90.645,-5.906,602686,Something To Talk About,ARRPCKN1187FB5BA2F,0.256188754,85.973,chicago soul,4,Heart Of The City (Soul and R&B),0
0.372307464,Novaspace,232,37.15735675,"Berlin, Germany",-63.93335787,-7.299,297839,Supernova,AR7PIQ01187FB49737,0.266955186,185.97,trance,4,Guardian Angel,2002
0.429097812,Finntroll,255,37.15735675,Not available,-63.93335787,-5.563,335540,NattfAPdd,ARLSF8H1187B9A76B0,0.656941717,149.948,heavy metal,4,Hel Vete,2004
0.440867557,Colin James,234,37.15735675,"Regina, Saskatchewan, Canada",-63.93335787,-7.382,766800,Traveler,AR5OH1V1187FB574C3,0.239629098,149.317,blues,4,Sending A Message,2003
0.416503946,Marlene Dietrich,159,50.82607,"Schi?1/2erg, Germany",7.28021,-16.163,24065,The Essential Marlene Dietrich,ARHYZVQ1187B9AD83B,0.413752422,42.654,chanson,4,Auf Der Mundharmonika,1992
0.374557927,Willie Clayton,287,33.45081,"Indianola, MS",-90.645,-6.36,601300,The Little Giant Of Soul,ARRPCKN1187FB5BA2F,0.307824308,115.938,chicago soul,5,Wiggle (Soul and R&B),0
0.368054039,Furry Lewis,222,37.15735675,"Greenwood, MS",-63.93335787,-28.946,593889,Furry Lewis,ARE36MM1187B991E50,0.460484845,104.469,country blues,3,Judge Boushay Blues,1972
0.533842727,Cancer Bats,181,43.64856,"Toronto, Ontario, Canada",-79.38533,-4.834,744214,Sabotage,ARCP94M1187B9B0F56,0.726267401,86.01,southern rock,4,Sabotage,2010
0.405080353,Roy Rogers,183,40.58751,"Redding, CA",-122.39293,-18.118,493248,Classic Country Vol 1,ARXPMYJ11F919A78F9,0,185.246,western swing,5,My Heart Went That-A-Way,0
0.297258384,Biddu,195,37.15735675,Not available,-63.93335787,-12.548,329620,Qurbani,ARZNMBA1187B9B8440,0,108.751,disco,4,Baat Ban Jaye,0
0.352364098,Uman,344,50.50101,Belgium,4.47684,-15.305,529899,You Are Here,ARYQWJD1187FB54142,0.239629098,99.968,chill-out,4,People of cloud nine,0
0.351561407,Lara & Reyes,93,37.15735675,Not available,-63.93335787,-14.919,29155,Navidad,AR0F54F1187FB44536,0.235614876,111.727,latin jazz,1,Away In A Manger,2000
0,Agency 1.9.9.4,230,33.62646,South Carolina,-80.9474,-3.062,191878,Undergrounds Series Vol. 1: Dayz Of Our Livez,ARTCUZN122C8674237,0.270775999,95.386,hip hop,3,The Prayer - Feat. T.O. & Timberly K. Simmons,0
0.518784102,Blackalicious,260,38.54666,"Davis, CA",-121.74477,-5.869,225526,A2G EP,ARV4KO21187FB38008,0.667410874,100.694,hip hop,4,Rock the Spot,1999
0.477889304,Wyclef Jean featuring Butch Cassidy and Sharissa,238,37.15735675,"Croix-des-Bouquets,  Haiti",-63.93335787,-3.947,290113,Masquerade,ARV4KO21187FB38008,0.400039657,183.58,hip hop,1,You Say Keep It Gangsta,2002
0.385209427,Ben Watt feat. Estelle,389,37.15735675,Not available,-63.93335787,-8.273,206729,Outspoken Part 1,ARTMP681187B9B77CD,0.265861049,125.992,progressive house,4,Pop A Cap In Yo' Ass,2005
0.272729378,Far Too Jones,249,37.15735675,Not available,-63.93335787,-4.771,496005,Deep 2,AR07SOR1187FB46179,0,127.267,alternative rock,1,Use Me,1997
0.315628274,Los Gaiteros de San Jacinto,235,37.15735675,Not available,-63.93335787,-21.854,559373,Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia,ARP0UVB1187B99DA6E,0.192264382,171.123,cumbia,4,El Corcovado (The Wood-Quail),0
0.393660868,Shamen,443,57.15382,"Aberdeen, Scotland",-2.10679,-6.519,356416,Hystericool: The Best of the Alternate Mixes,ARHJIKW1187B9ACE16,0,86.561,tech house,5,Destination Eschaton (Hardfloor Vocal Mix),2002
0.414609585,Mighty Diamonds,209,37.15735675,Not available,-63.93335787,-10.484,274211,Bust Out,ARDG1CH1187FB59AF2,0,162.736,roots reggae,4,In De Dance Again,0
0.30991934,Pablo Montero,163,37.15735675,Not available,-63.93335787,-9.627,536523,Donde Estas Corazon,ARLYOFN122988EEECE,0,146.654,ranchera,1,Aquel Mundo De Amor,0
0.309813144,Lincoln Center Jazz Orchestra,305,37.15735675,Not available,-63.93335787,-5.508,287074,Live In Swing City- Swingin' With Duke,AREHPML11F4C83CED1,0.334706549,90.306,hard bop,4,Chinoiserie,0
0.503362448,Simple Minds,309,37.15735675,"Glasgow, Scotland",-63.93335787,-14.178,22956,Sons And Fascination/Sister Feelings Call,ARUY6971187FB3AB45,0.474054831,139.402,new wave,3,Careful In Career,1981
0.355974359,J. B. Lenoir,191,31.55379,"Monticello, MS",-90.10785,-9.302,566005,If You Love Me,ARE36MM1187B991E50,0.427446572,98.018,chicago blues,3,I'm in Korea,1954
0.458293186,Dokken,211,37.15735675,"Los Angeles, CA",-63.93335787,-5.152,658287,Lightning Strikes Again,ARSX0C11187FB46400,0.460541281,89.019,heavy metal,4,Disease,2008
0.344198188,The Winans,263,37.15735675,"Detroit, MI",-63.93335787,-7.68,343272,Return,ARSA3561187FB58C37,0,104.856,contemporary_christian_music,4,Free (Album Version),0
0.319182535,Paulette Tajah,202,37.15735675,Not available,-63.93335787,-9.917,477674,Strictly Vocals 2,ARYSMGV1187B9984A9,0.215080319,150.024,lovers rock,4,Jealousy,0
0.71366982,Guns N' Roses,237,37.15735675,Not available,-63.93335787,-8.591,226115,Lies / Appetite For Destruction,ARE8GLF1187FB52532,0.719747141,156.65,heavy metal,1,Mama Kin,1986
0.572027854,Fat Joe,277,37.15735675,"Bronx, NY",-63.93335787,-4.678,762314,Loyalty,ARLUNSX11F50C4FD4B,0.345802234,167.878,gangster rap,4,Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),2002
0.366592713,Skrape,199,28.53823,"Orlando, Florida",-81.37739,-9.296,295373,Up The Dose,AR584781187FB3BAE8,0.473346541,133.912,post-grunge,1,Searching For Home,2003
0.119887622,Curt Bois,203,37.15735675,Not available,-63.93335787,-18.354,401219,Gassenhauer,ARYUMFX121318C5AD1,0.212045406,123.765,pop rock,3,Reg mich nicht auf_ Johanna,0
0.663686476,CA(c)line Dion,224,37.15735675,"Charlemagne, Quebec, Canada",-63.93335787,-9.528,662478,Taking Chances,ARUJZFJ1187B9B135F,0.443291312,77.977,soft rock,3,The Reason I Go On,2007
0.536219993,Silverchair,312,37.15735675,Newcastle,-63.93335787,-7.207,283355,Frogstomp,ARXDFN01187B9AE80E,0.615699367,122.243,post-grunge,4,Cicada,1995
0.542054632,Rancid,163,37.87869,"Bay Area, CA",-121.94345,-5.084,472687,Let The Dominoes Fall,ARD2NDU1187B99B615,0.463489662,126.464,ska punk,1,LA River (Acoustic),0
0.324672497,Brian Auger's Oblivion Express,266,37.15735675,Not available,-63.93335787,-10.284,466626,Closer To It!,ARZZXT51187FB4627E,0,193.84,jazz fusion,7,Inner City Blues (Alternate Mix) (Bonus Track),0
0.352868134,Chelsea,146,37.15735675,England,-63.93335787,-9.727,401433,Punk In London,ART9M7Z1187B9A03EF,0.531722098,159.552,pop rock,4,Right to Work (Live),1991
0.457981674,Sizzla,274,37.15735675,Not available,-63.93335787,-6.016,273604,Black Woman And Child,ARMPQIE1187FB3D4EB,0.48456253,168.013,dancehall,4,Princess Black,1997
0.439836359,Bersuit Vergarabat,209,-34.60852,Buenos Aires,-58.37354,-7.877,359570,Don Leopardo,ARV4TAT1187FB3BDE8,0.304169503,121.91,cumbia,4,Bolero Militar,1996
0.394217199,Casiotone For The Painfully Alone,108,37.15735675,Not available,-63.93335787,-6.695,234421,The First Two Albums,AREX9GE1187FB41987,0.637783286,131.078,trip hop,4,Rice Dream Girl,1999
0.379761784,Ann Hampton Callaway,313,37.15735675,Not available,-63.93335787,-20.302,619860,After Ours,ARJY2XG1187FB3D6E6,0.532453875,103.077,vocal jazz,3,Time After Time,0
0.486825414,Mando Diao,144,37.15735675,BorlA$?nge,-63.93335787,-3.942,271142,Never Seen The Light Of Day -Deluxe Version,AR5I5FN1187B9AF858,0.616433818,152.041,blues-rock,4,Misty Mountains,2007
